ID_Pas,Codi_Pas,M2_Pas,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Longitud,Latitud,X_ETRS89,Y_ETRS89,Data_Alta,Data_Baixa
8314969,255000000_Pastilla,23.28,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1928254,41.3886480,432515.414,4582216.420,2000/01/01,2017/12/04
8314979,255000000_Pastilla,20.16,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1923888,41.3889811,432479.250,4582253.788,2000/01/01,
8315053,255000000_Pastilla,16.05,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1943496,41.3887603,432642.965,4582227.658,2000/01/01,
8315085,255000000_Pastilla,13.41,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1941164,41.3875407,432622.200,4582092.518,2000/01/01,2017/12/04
8315220,255000000_Pastilla,12.06,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1934304,41.3909702,432568.390,4582473.745,2000/01/01,
8315226,255000000_Pastilla,8.97,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1942687,41.3894185,432636.880,4582300.790,2000/01/01,
8315862,255000000_Pastilla,24.74,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1923967,41.3886434,432479.565,4582216.282,2000/01/01,2017/12/04
8315872,255000000_Pastilla,15.61,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1941855,41.3877273,432628.175,4582113.107,2000/01/01,2017/12/04
8432505,255128000_Taco,3.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1964966,41.3906384,432824.397,4582434.575,2000/01/01,
8626684,255000000_Pastilla,15.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1894916,41.3898519,432237.939,4582352.627,2010/07/29,2015/05/20
8306141,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1923235,41.3937638,432478.746,4582784.770,2000/01/01,
8306003,255128000_Taco,6.01,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1952371,41.3938171,432722.376,4582788.395,2000/01/01,
8305981,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1952403,41.3941405,432722.973,4582824.303,2000/01/01,
8305951,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1959023,41.3946366,432778.827,4582878.903,2000/01/01,
8305931,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1959026,41.3949851,432779.205,4582917.550,2000/01/01,
8306444,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1939952,41.3928291,432617.533,4582679.658,2000/01/01,
8306332,255128000_Taco,6.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1959145,41.3933111,432778.488,4582731.682,2000/01/01,
8306300,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1898762,41.3920238,432272.341,4582593.544,2000/01/01,
8306244,255128000_Taco,6.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1936333,41.3947264,432589.239,4582890.619,2000/01/01,
8306211,255128000_Taco,5.49,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1927395,41.3940777,432513.846,4582819.239,2000/01/01,
8305921,255128000_Taco,4.99,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1952167,41.3954971,432722.407,4582974.952,2000/01/01,
8305844,255128000_Taco,4.91,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1940504,41.3946963,432624.072,4582886.990,2000/01/01,2017/10/29
8305834,255128000_Taco,4.76,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1947804,41.3941551,432684.545,4582826.290,2000/01/01,
8305800,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1947960,41.3938028,432685.480,4582787.170,2000/01/01,
8305780,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1927477,41.3937643,432514.212,4582784.431,2000/01/01,
8305756,255128000_Taco,5.01,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1935241,41.3931730,432578.508,4582718.244,2000/01/01,
8305744,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1939728,41.3931821,432616.025,4582718.870,2000/01/01,
8305708,255128000_Taco,5.25,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1934988,41.3928245,432576.023,4582679.548,2000/01/01,
8305688,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1928595,41.3923472,432522.090,4582627.038,2000/01/01,
8305678,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1928601,41.3920006,432521.780,4582588.590,2000/01/01,
8305648,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1924005,41.3920045,432483.363,4582589.342,2000/01/01,
9068239,255128000_Taco,6.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1946277,41.3919840,432669.538,4582585.384,2000/01/01,2017/12/03
9068269,255128000_Taco,5.85,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1939519,41.3914771,432612.518,4582529.645,2000/01/01,2017/12/03
9068227,255128000_Taco,6.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1946576,41.3920068,432672.059,4582587.836,2000/01/01,2017/12/03
8305618,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1916289,41.3929385,432419.825,4582693.707,2000/01/01,
8305116,255128000_Taco,4.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1905053,41.3921460,432325.060,4582606.592,2000/01/01,
8305098,255128000_Taco,4.02,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1904049,41.3920682,432316.596,4582598.059,2000/01/01,
8304990,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1946444,41.3923360,432671.295,4582624.475,2000/01/01,
8304964,255128000_Taco,6.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1949436,41.3921103,432696.072,4582599.119,2000/01/01,
8304939,255128000_Taco,6.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1950998,41.3923304,432709.363,4582623.483,2000/01/01,
8295243,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1958183,41.3963090,432773.537,4583064.557,2000/01/01,
8922447,255000000_Pastilla,27.50,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1974899,41.3938087,432910.704,4582785.756,2016/04/26,
9162301,000000255_Ciclista,9.38,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1904055,41.3905033,432315.025,4582424.249,2017/12/05,
9162508,000000255_Ciclista,3.50,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1915520,41.3896908,432410.026,4582333.226,2017/12/05,
9266027,255128000_Taco,4.93,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1940112,41.3947218,432620.828,4582889.767,2017/10/30,
9161027,255000000_Pastilla,23.28,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1928325,41.3886472,432516.010,4582216.323,2017/12/05,
9161087,255000000_Pastilla,13.41,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1941188,41.3875498,432622.410,4582093.525,2017/12/05,
9162034,255000000_Pastilla,12.67,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1941873,41.3877366,432628.337,4582114.175,2017/12/05,
8665503,000000255_Ciclista,5.50,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1988744,41.3927176,433025.324,4582663.476,2011/06/01,2011/12/04
8665449,000000255_Ciclista,3.38,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1988119,41.3928215,433020.208,4582675.117,2011/06/01,2011/12/04
8664926,000000255_Ciclista,19.58,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1972642,41.3939266,432891.955,4582798.992,2011/06/01,2012/02/26
8650172,000000255_Ciclista,7.76,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1972302,41.3955747,432890.807,4582982.032,2011/06/01,
8671459,255128000_Taco,6.25,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1977704,41.3919150,432932.198,4582575.279,2011/02/13,2011/12/04
8665263,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1974904,41.3938085,432910.740,4582785.748,2011/06/01,2016/04/25
8462819,255128000_Taco,4.50,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1988088,41.3901362,433017.189,4582376.993,2009/06/15,
8454013,255128000_Taco,5.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1969603,41.3954309,432868.106,4582966.196,2000/01/01,2009/06/09
9163510,255000000_Pastilla,24.74,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1923859,41.3886327,432478.645,4582215.040,2017/12/05,
8454003,255128000_Taco,4.96,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1969993,41.3954598,432871.391,4582969.388,2000/01/01,2009/06/09
8322620,255128000_Taco,3.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1927052,41.3872668,432503.932,4582063.205,2000/01/01,
8322608,255128000_Taco,3.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1926023,41.3873107,432495.378,4582068.085,2000/01/01,
8322421,255128000_Taco,3.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1945810,41.3873228,432660.830,4582067.886,2000/01/01,2017/12/04
8315850,255128000_Taco,3.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1932887,41.3880654,432553.540,4582151.329,2000/01/01,
8315836,255128000_Taco,3.40,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1933898,41.3880116,432561.937,4582145.304,2000/01/01,2017/12/04
8315796,255128000_Taco,5.01,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1901259,41.3906913,432291.839,4582445.341,2000/01/01,2017/12/04
8315776,255128000_Taco,5.01,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1893464,41.3912804,432227.274,4582511.420,2000/01/01,2017/12/04
8315770,255128000_Taco,3.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1956347,41.3901607,432751.850,4582382.133,2000/01/01,
8315752,255128000_Taco,3.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1958002,41.3900357,432765.557,4582368.124,2000/01/01,
8750629,000000255_Ciclista,10.17,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1961577,41.3947994,432800.351,4582896.743,2013/12/18,2016/04/25
8315740,255128000_Taco,3.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1954402,41.3897247,432735.139,4582333.898,2000/01/01,
8315734,255128000_Taco,3.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1952824,41.3898567,432722.084,4582348.684,2000/01/01,
8315716,255128000_Taco,3.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1948163,41.3891844,432682.416,4582274.387,2000/01/01,2013/09/02
8315704,255128000_Taco,3.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1946376,41.3892993,432667.590,4582287.327,2000/01/01,
8315568,255128000_Taco,4.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1957512,41.3881886,432759.558,4582163.113,2000/01/01,
8315552,255128000_Taco,4.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1956505,41.3881123,432751.058,4582154.765,2000/01/01,
8706684,000000255_Ciclista,5.70,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1935503,41.3881902,432575.546,4582165.012,2012/10/15,2017/12/04
8671362,000000255_Ciclista,8.19,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1944625,41.3889741,432652.622,4582251.341,2011/02/13,2012/09/30
8315544,255128000_Taco,4.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1947645,41.3889344,432677.833,4582246.668,2000/01/01,
8315520,255128000_Taco,4.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1946614,41.3888593,432669.123,4582238.488,2000/01/01,
8665592,000000255_Ciclista,11.00,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1987547,41.3928261,433015.424,4582675.696,2011/06/01,2011/12/04
8315500,255128000_Taco,4.91,10,Sant Martí,67,la Vila Olímpica del Poblenou,2.1943211,41.3892738,432641.110,4582284.739,2000/01/01,
8406313,255000000_Pastilla,16.78,10,Sant Martí,68,el Poblenou,2.2019743,41.4057321,433297.791,4584105.940,2000/01/01,2011/05/18
8406308,255000000_Pastilla,6.37,10,Sant Martí,68,el Poblenou,2.2030485,41.4063693,433388.222,4584175.916,2000/01/01,
8420038,255128000_Taco,4.50,10,Sant Martí,68,el Poblenou,2.2075803,41.4034129,433764.012,4583844.239,2000/01/01,
8420066,255128000_Taco,4.99,10,Sant Martí,68,el Poblenou,2.2076229,41.4030772,433767.233,4583806.933,2000/01/01,
8406185,255000000_Pastilla,20.25,10,Sant Martí,68,el Poblenou,2.2018521,41.4057264,433287.578,4584105.422,2000/01/01,2010/05/31
8406175,255000000_Pastilla,15.13,10,Sant Martí,68,el Poblenou,2.2019771,41.4056302,433297.922,4584094.631,2000/01/01,2011/05/18
8420076,255128000_Taco,4.97,10,Sant Martí,68,el Poblenou,2.2082727,41.4039398,433822.429,4583902.136,2000/01/01,
8420096,255128000_Taco,7.50,10,Sant Martí,68,el Poblenou,2.2086974,41.4039633,433857.944,4583904.432,2000/01/01,2010/05/31
8577476,255000000_Pastilla,5.95,10,Sant Martí,68,el Poblenou,2.2059180,41.3995573,433621.138,4583417.405,2010/07/03,
8517145,255000000_Pastilla,6.00,10,Sant Martí,68,el Poblenou,2.2049642,41.3981076,433539.930,4583257.265,2009/11/19,
8537082,255000000_Pastilla,7.37,10,Sant Martí,68,el Poblenou,2.2049654,41.3981970,433540.130,4583267.128,2010/03/18,2010/05/31
8537087,255000000_Pastilla,4.50,10,Sant Martí,68,el Poblenou,2.2050480,41.3982640,433547.100,4583274.520,2010/03/18,2010/05/31
8517149,255000000_Pastilla,7.50,10,Sant Martí,68,el Poblenou,2.2050696,41.3981120,433548.744,4583257.670,2009/11/19,
8733447,255128000_Taco,2.75,10,Sant Martí,68,el Poblenou,2.2082238,41.3991907,433813.521,4583375.014,2013/09/06,
8733458,255128000_Taco,5.50,10,Sant Martí,68,el Poblenou,2.2075646,41.3985837,433757.793,4583308.107,2013/09/06,
9241133,255128000_Taco,6.04,10,Sant Martí,68,el Poblenou,2.1972653,41.4022178,432900.572,4583719.496,2018/02/01,2018/09/26
9241147,255128000_Taco,6.56,10,Sant Martí,68,el Poblenou,2.1972926,41.4022425,432902.880,4583722.158,2018/02/01,2018/09/26
8453982,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.2015282,41.3991413,433253.756,4583374.643,2009/06/10,2018/01/01
8281095,255128000_Taco,5.01,10,Sant Martí,68,el Poblenou,2.1958689,41.4034327,432785.101,4583855.406,2000/01/01,2010/05/31
8281075,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1951792,41.4039553,432727.997,4583913.945,2000/01/01,
8453992,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.2015264,41.3991427,433253.609,4583374.820,2009/06/10,2018/01/01
9271431,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.2008768,41.4047837,433205.089,4584001.547,2009/05/25,2018/06/26
9271421,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.2008709,41.4047861,433204.596,4584001.834,2009/05/25,2018/06/26
9292092,000000255_Ciclista,4.81,10,Sant Martí,68,el Poblenou,2.2034074,41.3975435,433409.222,4583195.787,2018/10/24,
9292249,000000255_Ciclista,2.25,10,Sant Martí,68,el Poblenou,2.2050420,41.3989198,433547.261,4583347.290,2018/10/24,
9241237,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1962892,41.4031161,432819.903,4583819.913,2011/06/22,2018/01/01
9241267,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1981602,41.4016901,432974.835,4583660.140,2018/01/02,2018/01/31
8420471,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.2049408,41.4031150,433543.085,4583813.115,2000/01/01,
8280899,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1958772,41.4000386,432782.296,4583478.663,2000/01/01,
8280873,255128000_Taco,7.91,10,Sant Martí,68,el Poblenou,2.1955817,41.4001773,432757.741,4583494.277,2000/01/01,2018/09/26
8280857,255128000_Taco,7.11,10,Sant Martí,68,el Poblenou,2.1955493,41.4001430,432754.996,4583490.483,2000/01/01,2018/09/26
8420501,255128000_Taco,4.75,10,Sant Martí,68,el Poblenou,2.2053593,41.4031071,433578.054,4583811.963,2000/01/01,
9271208,255128000_Taco,4.71,10,Sant Martí,68,el Poblenou,2.2019546,41.4039990,433294.377,4583913.602,2000/01/01,2018/06/26
8935914,255000000_Pastilla,7.08,10,Sant Martí,68,el Poblenou,2.1989615,41.4029059,433043.067,4583794.500,2016/08/05,
8935917,255000000_Pastilla,7.08,10,Sant Martí,68,el Poblenou,2.1988399,41.4028164,433032.813,4583784.723,2016/08/05,
8935920,255000000_Pastilla,7.08,10,Sant Martí,68,el Poblenou,2.1999546,41.4019665,433125.120,4583689.500,2016/08/05,
8935923,255000000_Pastilla,7.08,10,Sant Martí,68,el Poblenou,2.2001163,41.4020241,433138.690,4583695.780,2016/08/05,
8935927,255000000_Pastilla,7.08,10,Sant Martí,68,el Poblenou,2.2010748,41.4011270,433217.897,4583595.397,2016/08/05,
8935930,255000000_Pastilla,7.08,10,Sant Martí,68,el Poblenou,2.2011844,41.4012121,433227.140,4583604.777,2016/08/05,
8935933,255000000_Pastilla,7.08,10,Sant Martí,68,el Poblenou,2.2023277,41.4003414,433321.820,4583507.277,2016/08/05,
8935936,255000000_Pastilla,7.08,10,Sant Martí,68,el Poblenou,2.2023114,41.4001899,433320.310,4583490.470,2016/08/05,
8935939,255000000_Pastilla,7.08,10,Sant Martí,68,el Poblenou,2.2033856,41.3993763,433409.263,4583399.280,2016/08/05,
8935942,255000000_Pastilla,7.08,10,Sant Martí,68,el Poblenou,2.2034467,41.3994976,433414.493,4583412.687,2016/08/05,
8420602,255128000_Taco,5.47,10,Sant Martí,68,el Poblenou,2.2077113,41.4011334,433772.646,4583591.053,2000/01/01,
8420634,255128000_Taco,4.92,10,Sant Martí,68,el Poblenou,2.2088084,41.4021800,433865.410,4583706.361,2000/01/01,
8456364,255128000_Taco,7.00,10,Sant Martí,68,el Poblenou,2.2091397,41.4036210,433894.571,4583866.154,2009/06/18,
8456392,255128000_Taco,4.75,10,Sant Martí,68,el Poblenou,2.2093074,41.4035210,433908.483,4583854.885,2009/06/18,2011/11/14
8456405,255128000_Taco,4.75,10,Sant Martí,68,el Poblenou,2.2092457,41.4035421,433903.348,4583857.285,2009/06/18,2011/11/14
8803294,255128000_Taco,3.25,10,Sant Martí,68,el Poblenou,2.2092627,41.4034918,433904.718,4583851.737,2011/11/15,2015/06/04
8665740,255000000_Pastilla,7.50,10,Sant Martí,68,el Poblenou,2.2049778,41.3981847,433541.152,4583265.736,2011/11/14,
8456434,255128000_Taco,2.50,10,Sant Martí,68,el Poblenou,2.2090749,41.4035350,433889.063,4583856.601,2009/06/18,
8270599,255128000_Taco,4.50,10,Sant Martí,68,el Poblenou,2.1942167,41.4049725,432648.589,4584027.661,2000/01/01,
8270581,255128000_Taco,4.40,10,Sant Martí,68,el Poblenou,2.1956737,41.4053452,432770.760,4584067.887,2000/01/01,
8664217,255000000_Pastilla,7.54,10,Sant Martí,68,el Poblenou,2.1990105,41.3994499,433043.612,4583410.852,2011/11/09,
9267160,000000255_Ciclista,8.56,10,Sant Martí,68,el Poblenou,2.2029119,41.4033190,433373.696,4583837.374,2018/06/27,
9267297,000000255_Ciclista,5.38,10,Sant Martí,68,el Poblenou,2.2041141,41.4024929,433473.341,4583744.681,2018/06/27,
9267383,000000255_Ciclista,2.94,10,Sant Martí,68,el Poblenou,2.2052400,41.4016498,433566.597,4583650.222,2018/06/27,
9267461,000000255_Ciclista,3.31,10,Sant Martí,68,el Poblenou,2.2068772,41.4004582,433702.235,4583516.723,2018/06/27,
9267115,000000255_Ciclista,2.81,10,Sant Martí,68,el Poblenou,2.2022402,41.4038319,433318.068,4583894.861,2018/06/27,
9267625,000000255_Ciclista,5.19,10,Sant Martí,68,el Poblenou,2.2093810,41.3986059,433909.658,4583309.194,2018/06/27,
9075587,255000000_Pastilla,6.84,10,Sant Martí,68,el Poblenou,2.2022351,41.4011566,433314.907,4583597.790,2017/09/19,
9269331,000000255_Ciclista,2.63,10,Sant Martí,68,el Poblenou,2.1993035,41.4060103,433074.839,4584138.925,2018/06/27,
8425245,255000000_Pastilla,20.08,10,Sant Martí,68,el Poblenou,2.2030767,41.3982919,433382.332,4583279.175,2000/01/01,
8420958,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.2060440,41.4025953,433634.768,4583754.577,2000/01/01,
8420968,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.2064885,41.4022563,433671.570,4583716.677,2000/01/01,
9269411,000000255_Ciclista,11.38,10,Sant Martí,68,el Poblenou,2.1999491,41.4055330,433128.312,4584085.464,2018/06/27,2018/09/26
8421051,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.2043101,41.4022979,433489.523,4583722.925,2000/01/01,
8424476,255128000_Taco,7.01,10,Sant Martí,68,el Poblenou,2.1962352,41.3963204,432808.385,4583065.530,2000/01/01,
8424506,255128000_Taco,7.50,10,Sant Martí,68,el Poblenou,2.1973768,41.3971560,432904.688,4583157.440,2000/01/01,
9077391,255000000_Pastilla,6.43,10,Sant Martí,68,el Poblenou,2.1987781,41.4039002,433028.750,4583905.093,2017/09/21,2018/09/26
8424536,255128000_Taco,7.00,10,Sant Martí,68,el Poblenou,2.1981315,41.3965839,432967.194,4583093.330,2000/01/01,
8424564,255128000_Taco,2.50,10,Sant Martí,68,el Poblenou,2.1981241,41.3962955,432966.271,4583061.261,2000/01/01,
8424574,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1980979,41.3962744,432964.066,4583059.001,2000/01/01,2010/03/15
8424584,255128000_Taco,7.01,10,Sant Martí,68,el Poblenou,2.1985006,41.3963024,432997.759,4583061.755,2000/01/01,
8424612,255128000_Taco,4.49,10,Sant Martí,68,el Poblenou,2.1985479,41.3966072,433002.029,4583095.607,2000/01/01,
8424640,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1992572,41.3971300,433061.858,4583153.123,2000/01/01,
8424650,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1992417,41.3974555,433060.900,4583189.255,2000/01/01,
8424670,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1985434,41.3979921,433003.075,4583249.372,2000/01/01,
8424699,255128000_Taco,4.50,10,Sant Martí,68,el Poblenou,2.1969914,41.3974477,432872.773,4583190.143,2000/01/01,
8424709,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1962457,41.3980153,432811.015,4583253.701,2000/01/01,
8424729,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1962556,41.3983191,432812.152,4583287.370,2000/01/01,
8424749,255128000_Taco,4.99,10,Sant Martí,68,el Poblenou,2.1969908,41.3988748,432874.185,4583348.489,2000/01/01,
8424779,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1969900,41.3991825,432874.438,4583382.737,2000/01/01,
8425255,255000000_Pastilla,15.13,10,Sant Martí,68,el Poblenou,2.2037877,41.3988254,433442.316,4583337.776,2000/01/01,
8974785,000000255_Ciclista,2.75,10,Sant Martí,68,el Poblenou,2.2061902,41.3972670,433641.570,4583162.960,2016/10/31,
8424789,255128000_Taco,4.51,10,Sant Martí,68,el Poblenou,2.1962845,41.3997250,432816.022,4583443.483,2000/01/01,
8269902,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1951700,41.4042784,432727.553,4583949.893,2000/01/01,
8424807,255128000_Taco,4.50,10,Sant Martí,68,el Poblenou,2.1974172,41.3988558,432909.806,4583346.079,2000/01/01,
8424835,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1981313,41.3983067,432968.950,4583284.605,2000/01/01,
8424857,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1973899,41.3991701,432907.852,4583381.043,2000/01/01,
8269742,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1947553,41.4042772,432692.888,4583950.088,2000/01/01,
8424887,255128000_Taco,5.02,10,Sant Martí,68,el Poblenou,2.1981249,41.3997330,432969.878,4583442.968,2000/01/01,
8424917,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1992679,41.3991547,433064.830,4583377.861,2000/01/01,
8424937,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.2004196,41.3999803,433161.945,4583468.620,2000/01/01,
8424947,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.2008243,41.3996743,433195.465,4583434.368,2000/01/01,2018/01/01
8425001,255128000_Taco,4.24,10,Sant Martí,68,el Poblenou,2.1997026,41.3988290,433100.837,4583341.401,2000/01/01,
8425037,255128000_Taco,4.51,10,Sant Martí,68,el Poblenou,2.1996761,41.3971255,433096.873,4583152.263,2000/01/01,
8425151,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1996815,41.3974547,433097.656,4583188.789,2000/01/01,
8425299,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1962936,41.4000346,432817.100,4583477.875,2000/01/01,
8425328,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1985264,41.4000350,433003.750,4583476.138,2000/01/01,
8425352,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1974155,41.3974664,432908.244,4583191.866,2000/01/01,
8425362,255128000_Taco,4.49,10,Sant Martí,68,el Poblenou,2.1981347,41.3979976,432968.914,4583250.235,2000/01/01,
8425380,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1997692,41.3991964,433106.778,4583382.127,2000/01/01,
8425411,255128000_Taco,5.50,10,Sant Martí,68,el Poblenou,2.2004230,41.3996869,433161.929,4583436.016,2000/01/01,2010/05/31
8425423,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1962493,41.3966265,432809.884,4583099.522,2000/01/01,
8425443,255128000_Taco,4.50,10,Sant Martí,68,el Poblenou,2.1969868,41.3971535,432872.087,4583157.405,2000/01/01,
8425265,255000000_Pastilla,12.54,10,Sant Martí,68,el Poblenou,2.2041333,41.3988989,433471.284,4583345.680,2000/01/01,
8425471,255128000_Taco,5.26,10,Sant Martí,68,el Poblenou,2.1992986,41.3988341,433067.069,4583342.242,2000/01/01,2010/05/31
8425492,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.1985609,41.3982980,433004.847,4583283.250,2000/01/01,
8425502,255128000_Taco,5.00,10,Sant Martí,68,el Poblenou,2.2008210,41.3999908,433195.512,4583469.443,2000/01/01,
8427529,255128000_Taco,3.00,10,Sant Martí,68,el Poblenou,2.2048848,41.3962340,433531.378,4583049.247,2000/01/01,
8427547,255128000_Taco,2.51,10,Sant Martí,68,el Poblenou,2.2049556,41.3961869,433537.253,4583044.003,2000/01/01,
8427553,255128000_Taco,3.02,10,Sant Martí,68,el Poblenou,2.2054476,41.3960765,433578.280,4583031.335,2000/01/01,
8427565,255128000_Taco,3.00,10,Sant Martí,68,el Poblenou,2.2055701,41.3961883,433588.632,4583043.639,2000/01/01,
8427583,255128000_Taco,2.96,10,Sant Martí,68,el Poblenou,2.2053365,41.3966171,433569.536,4583091.498,2000/01/01,
8427589,255128000_Taco,2.75,10,Sant Martí,68,el Poblenou,2.2054256,41.3965560,433576.922,4583084.570,2000/01/01,
